code,description,periods,time_max_parking,time_start,time_end,time_duration,lun,mar,mer,jeu,ven,sam,dim,daily,special_days,restrict_types
BOS-SSWP-3152,STREET SWEEPING 12:00-16:00 THU - 2nd 4th WEEKS,"04-01,04-08;04-15,04-22;04-29,05-06;05-13,05-20;06-03,06-10;06-17,06-24;07-01,07-08;07-15,07-22;08-05,08-12;08-19,08-26;09-02,09-09;09-16,09-23;09-30,10-07;10-14,10-21;11-04,11-11;11-18,11-25",,12.0,16.0,4.0,,,,1,,,,,,sweeping
BOS-SSWP-3153,STREET SWEEPING 12:00-16:00 THU - 1st 3rd WEEKS,"04-08,04-15;05-06,05-13;05-27,06-03;06-10,06-17;07-08,07-15;07-29,08-05;08-12,08-19;08-26,09-02;09-09,09-16;10-07,10-14;10-28,11-04;11-11,11-18",,12.0,16.0,4.0,,,,1,,,,,,sweeping
BOS-SSWP-3154,STREET SWEEPING 08:00-12:00 WED - 1st 3rd WEEKS,"04-07,04-14;05-05,05-12;05-26,06-02;06-09,06-16;07-07,07-14;07-28,08-04;08-11,08-18;09-08,09-15;10-06,10-13;10-27,11-03;11-10,11-17",,8.0,12.0,4.0,,,1,,,,,,,sweeping
BOS-SSWP-3155,STREET SWEEPING 12:00-16:00 FRI - 2nd 4th WEEKS,"04-02,04-09;04-16,04-23;04-30,05-07;05-14,05-21;06-04,06-11;06-18,06-25;07-02,07-09;07-16,07-23;08-06,08-13;08-20,08-27;09-03,09-10;09-17,09-24;10-01,10-08;10-15,10-22;11-05,11-12;11-19,11-26",,12.0,16.0,4.0,,,,,1,,,,,sweeping
BOS-SSWP-3156,STREET SWEEPING 12:00-16:00 FRI - 1st 3rd WEEKS,"03-26,04-02;04-09,04-16;05-07,05-14;05-28,06-04;06-11,06-18;06-25,07-02;07-09,07-16;07-30,08-06;08-13,08-20;08-27,09-03;09-10,09-17;10-08,10-15;10-29,11-05;11-12,11-19",,12.0,16.0,4.0,,,,,1,,,,,sweeping
BOS-SSWP-3157,STREET SWEEPING 08:00-12:00 FRI - 2nd 4th WEEKS,"04-02,04-09;04-16,04-23;04-30,05-07;05-14,05-21;06-04,06-11;06-18,06-25;07-02,07-09;07-16,07-23;08-06,08-13;08-20,08-27;09-03,09-10;09-17,09-24;10-01,10-08;10-15,10-22;11-05,11-12;11-19,11-26",,8.0,12.0,4.0,,,,,1,,,,,sweeping
BOS-SSWP-3158,STREET SWEEPING 12:00-16:00 FRI - 2nd 4th WEEKS,"04-02,04-09;04-16,04-23;04-30,05-07;05-14,05-21;06-04,06-11;06-18,06-25;07-02,07-09;07-16,07-23;08-06,08-13;08-20,08-27;09-03,09-10;09-17,09-24;10-01,10-08;10-15,10-22;11-05,11-12;11-19,11-26",,12.0,16.0,4.0,,,,,1,,,,,sweeping
BOS-SSWP-3159,STREET SWEEPING 12:00-16:00 FRI - 1st 3rd WEEKS,"03-26,04-02;04-09,04-16;05-07,05-14;05-28,06-04;06-11,06-18;06-25,07-02;07-09,07-16;07-30,08-06;08-13,08-20;08-27,09-03;09-10,09-17;10-08,10-15;10-29,11-05;11-12,11-19",,12.0,16.0,4.0,,,,,1,,,,,sweeping
BOS-SSWP-3160,STREET SWEEPING 12:00-16:00 FRI - 1st 3rd WEEKS,"03-26,04-02;04-09,04-16;05-07,05-14;05-28,06-04;06-11,06-18;06-25,07-02;07-09,07-16;07-30,08-06;08-13,08-20;08-27,09-03;09-10,09-17;10-08,10-15;10-29,11-05;11-12,11-19",,12.0,16.0,4.0,,,,,1,,,,,sweeping
BOS-SSWP-3161,STREET SWEEPING 12:00-16:00 FRI - 2nd 4th WEEKS,"04-02,04-09;04-16,04-23;04-30,05-07;05-14,05-21;06-04,06-11;06-18,06-25;07-02,07-09;07-16,07-23;08-06,08-13;08-20,08-27;09-03,09-10;09-17,09-24;10-01,10-08;10-15,10-22;11-05,11-12;11-19,11-26",,12.0,16.0,4.0,,,,,1,,,,,sweeping
BOS-SSWP-3162,STREET SWEEPING 12:00-16:00 FRI - 1st 3rd WEEKS,"03-26,04-02;04-09,04-16;05-07,05-14;05-28,06-04;06-11,06-18;06-25,07-02;07-09,07-16;07-30,08-06;08-13,08-20;08-27,09-03;09-10,09-17;10-08,10-15;10-29,11-05;11-12,11-19",,12.0,16.0,4.0,,,,,1,,,,,sweeping
BOS-SSWP-3163,STREET SWEEPING 12:00-16:00 FRI - 2nd 4th WEEKS,"04-02,04-09;04-16,04-23;04-30,05-07;05-14,05-21;06-04,06-11;06-18,06-25;07-02,07-09;07-16,07-23;08-06,08-13;08-20,08-27;09-03,09-10;09-17,09-24;10-01,10-08;10-15,10-22;11-05,11-12;11-19,11-26",,12.0,16.0,4.0,,,,,1,,,,,sweeping
BOS-SSWP-3164,STREET SWEEPING 08:00-12:00 FRI - 2nd 4th WEEKS,"04-02,04-09;04-16,04-23;04-30,05-07;05-14,05-21;06-04,06-11;06-18,06-25;07-02,07-09;07-16,07-23;08-06,08-13;08-20,08-27;09-03,09-10;09-17,09-24;10-01,10-08;10-15,10-22;11-05,11-12;11-19,11-26",,8.0,12.0,4.0,,,,,1,,,,,sweeping
BOS-SSWP-3165,STREET SWEEPING 12:00-16:00 THU - 1st 3rd WEEKS,"04-08,04-15;05-06,05-13;05-27,06-03;06-10,06-17;07-08,07-15;07-29,08-05;08-12,08-19;08-26,09-02;09-09,09-16;10-07,10-14;10-28,11-04;11-11,11-18",,12.0,16.0,4.0,,,,1,,,,,,sweeping
BOS-SSWP-3166,STREET SWEEPING 08:00-12:00 FRI - 1st 3rd WEEKS,"03-26,04-02;04-09,04-16;05-07,05-14;05-28,06-04;06-11,06-18;06-25,07-02;07-09,07-16;07-30,08-06;08-13,08-20;08-27,09-03;09-10,09-17;10-08,10-15;10-29,11-05;11-12,11-19",,8.0,12.0,4.0,,,,,1,,,,,sweeping
BOS-SSWP-3167,STREET SWEEPING 12:00-16:00 THU - WEEKLY,"04-01,11-30",,12.0,16.0,4.0,,,,1,,,,,,sweeping
BOS-SSWP-3168,STREET SWEEPING 08:00-12:00 TUE - 2nd 4th WEEKS,"03-30,04-06;04-13,04-20;04-27,05-04;05-11,05-18;06-01,06-08;06-15,06-22;06-29,07-06;07-13,07-20;08-03,08-10;08-17,08-24;08-31,09-07;09-14,09-21;09-28,10-05;10-12,10-19;11-02,11-09;11-16,11-23",,8.0,12.0,4.0,,1,,,,,,,,sweeping
BOS-SSWP-3169,STREET SWEEPING 08:00-12:00 TUE - 1st 3rd WEEKS,"04-06,04-13;05-04,05-11;06-08,06-15;07-06,07-13;07-27,08-03;08-10,08-17;09-07,09-14;10-05,10-12;10-26,11-02;11-09,11-16",,8.0,12.0,4.0,,1,,,,,,,,sweeping
BOS-SSWP-3170,STREET SWEEPING 08:00-12:00 TUE - 2nd 4th WEEKS,"03-30,04-06;04-13,04-20;04-27,05-04;05-11,05-18;06-01,06-08;06-15,06-22;06-29,07-06;07-13,07-20;08-03,08-10;08-17,08-24;08-31,09-07;09-14,09-21;09-28,10-05;10-12,10-19;11-02,11-09;11-16,11-23",,8.0,12.0,4.0,,1,,,,,,,,sweeping
BOS-SSWP-3171,STREET SWEEPING 08:00-12:00 TUE - 1st 3rd WEEKS,"04-06,04-13;05-04,05-11;06-08,06-15;07-06,07-13;07-27,08-03;08-10,08-17;09-07,09-14;10-05,10-12;10-26,11-02;11-09,11-16",,8.0,12.0,4.0,,1,,,,,,,,sweeping
BOS-SSWP-3172,STREET SWEEPING 08:00-12:00 WED - 2nd 4th WEEKS,"03-31,04-07;04-14,04-21;04-28,05-05;05-12,05-19;06-02,06-09;06-16,06-23;06-30,07-07;07-14,07-21;08-04,08-11;08-18,08-25;09-01,09-08;09-15,09-22;09-29,10-06;10-13,10-20;11-03,11-10;11-17,11-24",,8.0,12.0,4.0,,,1,,,,,,,sweeping
BOS-SSWP-3173,STREET SWEEPING 08:00-12:00 WED - 1st 3rd WEEKS,"04-07,04-14;05-05,05-12;05-26,06-02;06-09,06-16;07-07,07-14;07-28,08-04;08-11,08-18;09-08,09-15;10-06,10-13;10-27,11-03;11-10,11-17",,8.0,12.0,4.0,,,1,,,,,,,sweeping
BOS-SSWP-3174,STREET SWEEPING 08:00-12:00 FRI - 1st 3rd WEEKS,"03-26,04-02;04-09,04-16;05-07,05-14;05-28,06-04;06-11,06-18;06-25,07-02;07-09,07-16;07-30,08-06;08-13,08-20;08-27,09-03;09-10,09-17;10-08,10-15;10-29,11-05;11-12,11-19",,8.0,12.0,4.0,,,,,1,,,,,sweeping
BOS-SSWP-3175,STREET SWEEPING 08:00-12:00 FRI - 1st 3rd WEEKS,"03-26,04-02;04-09,04-16;05-07,05-14;05-28,06-04;06-11,06-18;06-25,07-02;07-09,07-16;07-30,08-06;08-13,08-20;08-27,09-03;09-10,09-17;10-08,10-15;10-29,11-05;11-12,11-19",,8.0,12.0,4.0,,,,,1,,,,,sweeping
BOS-SSWP-3176,STREET SWEEPING 08:00-12:00 THU - 2nd 4th WEEKS,"04-01,04-08;04-15,04-22;04-29,05-06;05-13,05-20;06-03,06-10;06-17,06-24;07-01,07-08;07-15,07-22;08-05,08-12;08-19,08-26;09-02,09-09;09-16,09-23;09-30,10-07;10-14,10-21;11-04,11-11;11-18,11-25",,8.0,12.0,4.0,,,,1,,,,,,sweeping
BOS-SSWP-3177,STREET SWEEPING 08:00-12:00 THU - 1st 3rd WEEKS,"04-08,04-15;05-06,05-13;05-27,06-03;06-10,06-17;07-08,07-15;07-29,08-05;08-12,08-19;08-26,09-02;09-09,09-16;10-07,10-14;10-28,11-04;11-11,11-18",,8.0,12.0,4.0,,,,1,,,,,,sweeping
BOS-SSWP-3178,STREET SWEEPING 08:00-12:00 THU - 1st 3rd WEEKS,"04-08,04-15;05-06,05-13;05-27,06-03;06-10,06-17;07-08,07-15;07-29,08-05;08-12,08-19;08-26,09-02;09-09,09-16;10-07,10-14;10-28,11-04;11-11,11-18",,8.0,12.0,4.0,,,,1,,,,,,sweeping
BOS-SSWP-3179,STREET SWEEPING 08:00-12:00 THU - 2nd 4th WEEKS,"04-01,04-08;04-15,04-22;04-29,05-06;05-13,05-20;06-03,06-10;06-17,06-24;07-01,07-08;07-15,07-22;08-05,08-12;08-19,08-26;09-02,09-09;09-16,09-23;09-30,10-07;10-14,10-21;11-04,11-11;11-18,11-25",,8.0,12.0,4.0,,,,1,,,,,,sweeping
BOS-SSWP-3180,STREET SWEEPING 05:00-07:00 FRI - WEEKLY,"04-01,11-30",,5.0,7.0,2.0,,,,,1,,,,,sweeping
BOS-SSWP-3181,STREET SWEEPING 08:00-12:00 WED - 2nd 4th WEEKS,"03-31,04-07;04-14,04-21;04-28,05-05;05-12,05-19;06-02,06-09;06-16,06-23;06-30,07-07;07-14,07-21;08-04,08-11;08-18,08-25;09-01,09-08;09-15,09-22;09-29,10-06;10-13,10-20;11-03,11-10;11-17,11-24",,8.0,12.0,4.0,,,1,,,,,,,sweeping
BOS-SSWP-3182,STREET SWEEPING 08:00-12:00 WED - 1st 3rd WEEKS,"04-07,04-14;05-05,05-12;05-26,06-02;06-09,06-16;07-07,07-14;07-28,08-04;08-11,08-18;09-08,09-15;10-06,10-13;10-27,11-03;11-10,11-17",,8.0,12.0,4.0,,,1,,,,,,,sweeping
BOS-SSWP-3183,STREET SWEEPING 12:00-16:00 FRI - 2nd 4th WEEKS,"04-02,04-09;04-16,04-23;04-30,05-07;05-14,05-21;06-04,06-11;06-18,06-25;07-02,07-09;07-16,07-23;08-06,08-13;08-20,08-27;09-03,09-10;09-17,09-24;10-01,10-08;10-15,10-22;11-05,11-12;11-19,11-26",,12.0,16.0,4.0,,,,,1,,,,,sweeping
BOS-SSWP-3184,STREET SWEEPING 12:00-16:00 FRI - 2nd 4th WEEKS,"04-02,04-09;04-16,04-23;04-30,05-07;05-14,05-21;06-04,06-11;06-18,06-25;07-02,07-09;07-16,07-23;08-06,08-13;08-20,08-27;09-03,09-10;09-17,09-24;10-01,10-08;10-15,10-22;11-05,11-12;11-19,11-26",,12.0,16.0,4.0,,,,,1,,,,,sweeping
BOS-SSWP-3185,STREET SWEEPING 05:00-07:00 FRI - WEEKLY,"04-01,11-30",,5.0,7.0,2.0,,,,,1,,,,,sweeping
BOS-SSWP-3186,STREET SWEEPING 08:00-12:00 TUE - 2nd 4th WEEKS,"03-30,04-06;04-13,04-20;04-27,05-04;05-11,05-18;06-01,06-08;06-15,06-22;06-29,07-06;07-13,07-20;08-03,08-10;08-17,08-24;08-31,09-07;09-14,09-21;09-28,10-05;10-12,10-19;11-02,11-09;11-16,11-23",,8.0,12.0,4.0,,1,,,,,,,,sweeping
BOS-SSWP-3187,STREET SWEEPING 12:00-16:00 TUE - 1st 3rd WEEKS,"04-06,04-13;05-04,05-11;06-08,06-15;07-06,07-13;07-27,08-03;08-10,08-17;09-07,09-14;10-05,10-12;10-26,11-02;11-09,11-16",,12.0,16.0,4.0,,1,,,,,,,,sweeping
BOS-SSWP-3188,STREET SWEEPING 12:00-16:00 TUE - 2nd 4th WEEKS,"03-30,04-06;04-13,04-20;04-27,05-04;05-11,05-18;06-01,06-08;06-15,06-22;06-29,07-06;07-13,07-20;08-03,08-10;08-17,08-24;08-31,09-07;09-14,09-21;09-28,10-05;10-12,10-19;11-02,11-09;11-16,11-23",,12.0,16.0,4.0,,1,,,,,,,,sweeping
BOS-SSWP-3189,STREET SWEEPING 08:00-12:00 MON - WEEKLY,"04-01,11-30",,8.0,12.0,4.0,1,,,,,,,,,sweeping
BOS-SSWP-3190,STREET SWEEPING 05:00-07:00 TUE - WEEKLY,"04-01,11-30",,5.0,7.0,2.0,,1,,,,,,,,sweeping
BOS-SSWP-3191,STREET SWEEPING 05:00-07:00 MON - WEEKLY,"04-01,11-30",,5.0,7.0,2.0,1,,,,,,,,,sweeping
BOS-SSWP-3192,STREET SWEEPING 00:00-07:00 DAILY - YEAR ROUND,,,0.0,7.0,7.0,,,,,,,,1,,sweeping
BOS-SSWP-3193,STREET SWEEPING 05:00-07:00 FRI - WEEKLY,"04-01,11-30",,5.0,7.0,2.0,,,,,1,,,,,sweeping
BOS-SSWP-3194,STREET SWEEPING 08:00-12:00 WED - 2nd 4th WEEKS,"03-31,04-07;04-14,04-21;04-28,05-05;05-12,05-19;06-02,06-09;06-16,06-23;06-30,07-07;07-14,07-21;08-04,08-11;08-18,08-25;09-01,09-08;09-15,09-22;09-29,10-06;10-13,10-20;11-03,11-10;11-17,11-24",,8.0,12.0,4.0,,,1,,,,,,,sweeping
BOS-SSWP-3195,STREET SWEEPING 08:00-12:00 WED - 1st 3rd WEEKS,"04-07,04-14;05-05,05-12;05-26,06-02;06-09,06-16;07-07,07-14;07-28,08-04;08-11,08-18;09-08,09-15;10-06,10-13;10-27,11-03;11-10,11-17",,8.0,12.0,4.0,,,1,,,,,,,sweeping
BOS-SSWP-3196,STREET SWEEPING 08:00-12:00 THU - 2nd 4th WEEKS,"04-01,04-08;04-15,04-22;04-29,05-06;05-13,05-20;06-03,06-10;06-17,06-24;07-01,07-08;07-15,07-22;08-05,08-12;08-19,08-26;09-02,09-09;09-16,09-23;09-30,10-07;10-14,10-21;11-04,11-11;11-18,11-25",,8.0,12.0,4.0,,,,1,,,,,,sweeping
BOS-SSWP-3197,STREET SWEEPING 08:00-12:00 THU - 1st 3rd WEEKS,"04-08,04-15;05-06,05-13;05-27,06-03;06-10,06-17;07-08,07-15;07-29,08-05;08-12,08-19;08-26,09-02;09-09,09-16;10-07,10-14;10-28,11-04;11-11,11-18",,8.0,12.0,4.0,,,,1,,,,,,sweeping
BOS-SSWP-3198,STREET SWEEPING 08:00-12:00 FRI - 1st 3rd WEEKS,"03-26,04-02;04-09,04-16;05-07,05-14;05-28,06-04;06-11,06-18;06-25,07-02;07-09,07-16;07-30,08-06;08-13,08-20;08-27,09-03;09-10,09-17;10-08,10-15;10-29,11-05;11-12,11-19",,8.0,12.0,4.0,,,,,1,,,,,sweeping
BOS-SSWP-3199,STREET SWEEPING 08:00-12:00 WED - 2nd 4th WEEKS,"03-31,04-07;04-14,04-21;04-28,05-05;05-12,05-19;06-02,06-09;06-16,06-23;06-30,07-07;07-14,07-21;08-04,08-11;08-18,08-25;09-01,09-08;09-15,09-22;09-29,10-06;10-13,10-20;11-03,11-10;11-17,11-24",,8.0,12.0,4.0,,,1,,,,,,,sweeping
BOS-SSWP-3200,STREET SWEEPING 08:00-12:00 FRI - 2nd 4th WEEKS,"04-02,04-09;04-16,04-23;04-30,05-07;05-14,05-21;06-04,06-11;06-18,06-25;07-02,07-09;07-16,07-23;08-06,08-13;08-20,08-27;09-03,09-10;09-17,09-24;10-01,10-08;10-15,10-22;11-05,11-12;11-19,11-26",,8.0,12.0,4.0,,,,,1,,,,,sweeping
BOS-SSWP-3201,STREET SWEEPING 08:00-12:00 FRI - 1st 3rd WEEKS,"03-26,04-02;04-09,04-16;05-07,05-14;05-28,06-04;06-11,06-18;06-25,07-02;07-09,07-16;07-30,08-06;08-13,08-20;08-27,09-03;09-10,09-17;10-08,10-15;10-29,11-05;11-12,11-19",,8.0,12.0,4.0,,,,,1,,,,,sweeping
BOS-SSWP-3202,STREET SWEEPING 00:00-07:00 TUE - WEEKLY,"04-01,11-30",,0.0,7.0,7.0,,1,,,,,,,,sweeping
BOS-SSWP-3203,STREET SWEEPING 00:00-07:00 WED - WEEKLY,"04-01,11-30",,0.0,7.0,7.0,,,1,,,,,,,sweeping
BOS-SSWP-3204,STREET SWEEPING 13:00-16:00 FRI - 2nd 4th WEEKS,"04-02,04-09;04-16,04-23;04-30,05-07;05-14,05-21;06-04,06-11;06-18,06-25;07-02,07-09;07-16,07-23;08-06,08-13;08-20,08-27;09-03,09-10;09-17,09-24;10-01,10-08;10-15,10-22;11-05,11-12;11-19,11-26",,13.0,16.0,3.0,,,,,1,,,,,sweeping
BOS-SSWP-3205,STREET SWEEPING 13:00-16:00 FRI - 1st 3rd WEEKS,"03-26,04-02;04-09,04-16;05-07,05-14;05-28,06-04;06-11,06-18;06-25,07-02;07-09,07-16;07-30,08-06;08-13,08-20;08-27,09-03;09-10,09-17;10-08,10-15;10-29,11-05;11-12,11-19",,13.0,16.0,3.0,,,,,1,,,,,sweeping
BOS-SSWP-3206,STREET SWEEPING 00:00-07:00 TUE - WEEKLY,"04-01,11-30",,0.0,7.0,7.0,,1,,,,,,,,sweeping
BOS-SSWP-3207,STREET SWEEPING 00:00-07:00 WED - WEEKLY,"04-01,11-30",,0.0,7.0,7.0,,,1,,,,,,,sweeping
BOS-SSWP-3208,STREET SWEEPING 08:00-12:00 THU - 1st 3rd WEEKS,"04-08,04-15;05-06,05-13;05-27,06-03;06-10,06-17;07-08,07-15;07-29,08-05;08-12,08-19;08-26,09-02;09-09,09-16;10-07,10-14;10-28,11-04;11-11,11-18",,8.0,12.0,4.0,,,,1,,,,,,sweeping
BOS-SSWP-3209,STREET SWEEPING 08:00-12:00 THU - 2nd 4th WEEKS,"04-01,04-08;04-15,04-22;04-29,05-06;05-13,05-20;06-03,06-10;06-17,06-24;07-01,07-08;07-15,07-22;08-05,08-12;08-19,08-26;09-02,09-09;09-16,09-23;09-30,10-07;10-14,10-21;11-04,11-11;11-18,11-25",,8.0,12.0,4.0,,,,1,,,,,,sweeping
BOS-SSWP-3210,STREET SWEEPING 00:00-07:00 MON - YEAR ROUND,,,0.0,7.0,7.0,1,,,,,,,,,sweeping
BOS-SSWP-3211,STREET SWEEPING 00:00-07:00 TUE - WEEKLY,"04-01,11-30",,0.0,7.0,7.0,,1,,,,,,,,sweeping
BOS-SSWP-3212,STREET SWEEPING 00:00-07:00 WED - WEEKLY,"04-01,11-30",,0.0,7.0,7.0,,,1,,,,,,,sweeping
BOS-SSWP-3217,STREET SWEEPING 05:00-07:00 THU - YEAR ROUND,,,5.0,7.0,2.0,,,,1,,,,,,sweeping
BOS-SSWP-3218,STREET SWEEPING 08:00-12:00 WED - WEEKLY,"04-01,11-30",,8.0,12.0,4.0,,,1,,,,,,,sweeping
BOS-SSWP-3219,STREET SWEEPING 08:00-12:00 FRI - WEEKLY,"04-01,11-30",,8.0,12.0,4.0,,,,,1,,,,,sweeping
BOS-SSWP-3220,STREET SWEEPING 08:00-12:00 FRI - WEEKLY,"04-01,11-30",,8.0,12.0,4.0,,,,,1,,,,,sweeping
BOS-SSWP-3221,STREET SWEEPING 08:00-12:00 WED - WEEKLY,"04-01,11-30",,8.0,12.0,4.0,,,1,,,,,,,sweeping
BOS-SSWP-3222,STREET SWEEPING 08:00-12:00 THU - 1st 3rd 5th WEEKS,"04-08,04-15;04-22,04-29;05-06,05-13;05-20,05-27;05-27,06-03;06-10,06-17;06-24,07-01;07-08,07-15;07-22,07-29;07-29,08-05;08-12,08-19;08-26,09-02;09-09,09-16;09-23,09-30;10-07,10-14;10-21,10-28;10-28,11-04;11-11,11-18",,8.0,12.0,4.0,,,,1,,,,,,sweeping
BOS-SSWP-3223,STREET SWEEPING 08:00-12:00 THU - 2nd 4th WEEKS,"04-01,04-08;04-15,04-22;04-29,05-06;05-13,05-20;06-03,06-10;06-17,06-24;07-01,07-08;07-15,07-22;08-05,08-12;08-19,08-26;09-02,09-09;09-16,09-23;09-30,10-07;10-14,10-21;11-04,11-11;11-18,11-25",,8.0,12.0,4.0,,,,1,,,,,,sweeping
BOS-SSWP-3224,STREET SWEEPING 08:00-12:00 THU - 1st 3rd WEEKS,"04-08,04-15;05-06,05-13;05-27,06-03;06-10,06-17;07-08,07-15;07-29,08-05;08-12,08-19;08-26,09-02;09-09,09-16;10-07,10-14;10-28,11-04;11-11,11-18",,8.0,12.0,4.0,,,,1,,,,,,sweeping
BOS-SSWP-3225,STREET SWEEPING 08:00-12:00 THU - 2nd 4th WEEKS,"04-01,04-08;04-15,04-22;04-29,05-06;05-13,05-20;06-03,06-10;06-17,06-24;07-01,07-08;07-15,07-22;08-05,08-12;08-19,08-26;09-02,09-09;09-16,09-23;09-30,10-07;10-14,10-21;11-04,11-11;11-18,11-25",,8.0,12.0,4.0,,,,1,,,,,,sweeping
BOS-SSWP-3226,STREET SWEEPING 08:00-12:00 THU - 1st 3rd WEEKS,"04-08,04-15;05-06,05-13;05-27,06-03;06-10,06-17;07-08,07-15;07-29,08-05;08-12,08-19;08-26,09-02;09-09,09-16;10-07,10-14;10-28,11-04;11-11,11-18",,8.0,12.0,4.0,,,,1,,,,,,sweeping
BOS-SSWP-3227,STREET SWEEPING 08:00-12:00 THU - 2nd 4th WEEKS,"04-01,04-08;04-15,04-22;04-29,05-06;05-13,05-20;06-03,06-10;06-17,06-24;07-01,07-08;07-15,07-22;08-05,08-12;08-19,08-26;09-02,09-09;09-16,09-23;09-30,10-07;10-14,10-21;11-04,11-11;11-18,11-25",,8.0,12.0,4.0,,,,1,,,,,,sweeping
BOS-SSWP-3228,STREET SWEEPING 08:00-12:00 THU - 1st 3rd WEEKS,"04-08,04-15;05-06,05-13;05-27,06-03;06-10,06-17;07-08,07-15;07-29,08-05;08-12,08-19;08-26,09-02;09-09,09-16;10-07,10-14;10-28,11-04;11-11,11-18",,8.0,12.0,4.0,,,,1,,,,,,sweeping
BOS-SSWP-3229,STREET SWEEPING 08:00-12:00 THU - 2nd 4th WEEKS,"04-01,04-08;04-15,04-22;04-29,05-06;05-13,05-20;06-03,06-10;06-17,06-24;07-01,07-08;07-15,07-22;08-05,08-12;08-19,08-26;09-02,09-09;09-16,09-23;09-30,10-07;10-14,10-21;11-04,11-11;11-18,11-25",,8.0,12.0,4.0,,,,1,,,,,,sweeping
BOS-SSWP-3230,STREET SWEEPING 08:00-12:00 THU - 1st 3rd WEEKS,"04-08,04-15;05-06,05-13;05-27,06-03;06-10,06-17;07-08,07-15;07-29,08-05;08-12,08-19;08-26,09-02;09-09,09-16;10-07,10-14;10-28,11-04;11-11,11-18",,8.0,12.0,4.0,,,,1,,,,,,sweeping
BOS-SSWP-3231,STREET SWEEPING 08:00-12:00 THU - 2nd 4th WEEKS,"04-01,04-08;04-15,04-22;04-29,05-06;05-13,05-20;06-03,06-10;06-17,06-24;07-01,07-08;07-15,07-22;08-05,08-12;08-19,08-26;09-02,09-09;09-16,09-23;09-30,10-07;10-14,10-21;11-04,11-11;11-18,11-25",,8.0,12.0,4.0,,,,1,,,,,,sweeping
BOS-SSWP-3232,STREET SWEEPING 08:00-12:00 THU - 1st 3rd WEEKS,"04-08,04-15;05-06,05-13;05-27,06-03;06-10,06-17;07-08,07-15;07-29,08-05;08-12,08-19;08-26,09-02;09-09,09-16;10-07,10-14;10-28,11-04;11-11,11-18",,8.0,12.0,4.0,,,,1,,,,,,sweeping
BOS-SSWP-3233,STREET SWEEPING 08:00-12:00 THU - 2nd 4th WEEKS,"04-01,04-08;04-15,04-22;04-29,05-06;05-13,05-20;06-03,06-10;06-17,06-24;07-01,07-08;07-15,07-22;08-05,08-12;08-19,08-26;09-02,09-09;09-16,09-23;09-30,10-07;10-14,10-21;11-04,11-11;11-18,11-25",,8.0,12.0,4.0,,,,1,,,,,,sweeping
BOS-SSWP-3234,STREET SWEEPING 08:00-12:00 THU - 1st 3rd WEEKS,"04-08,04-15;05-06,05-13;05-27,06-03;06-10,06-17;07-08,07-15;07-29,08-05;08-12,08-19;08-26,09-02;09-09,09-16;10-07,10-14;10-28,11-04;11-11,11-18",,8.0,12.0,4.0,,,,1,,,,,,sweeping
BOS-SSWP-3235,STREET SWEEPING 08:00-12:00 THU - 2nd 4th WEEKS,"04-01,04-08;04-15,04-22;04-29,05-06;05-13,05-20;06-03,06-10;06-17,06-24;07-01,07-08;07-15,07-22;08-05,08-12;08-19,08-26;09-02,09-09;09-16,09-23;09-30,10-07;10-14,10-21;11-04,11-11;11-18,11-25",,8.0,12.0,4.0,,,,1,,,,,,sweeping
BOS-SSWP-3236,STREET SWEEPING 08:00-12:00 THU - 1st 3rd 5th WEEKS,"04-08,04-15;04-22,04-29;05-06,05-13;05-20,05-27;05-27,06-03;06-10,06-17;06-24,07-01;07-08,07-15;07-22,07-29;07-29,08-05;08-12,08-19;08-26,09-02;09-09,09-16;09-23,09-30;10-07,10-14;10-21,10-28;10-28,11-04;11-11,11-18",,8.0,12.0,4.0,,,,1,,,,,,sweeping
BOS-SSWP-3239,STREET SWEEPING 08:00-12:00 FRI - WEEKLY,"04-01,11-30",,8.0,12.0,4.0,,,,,1,,,,,sweeping
BOS-SSWP-3240,STREET SWEEPING 08:00-12:00 THU - WEEKLY,"04-01,11-30",,8.0,12.0,4.0,,,,1,,,,,,sweeping
BOS-SSWP-3241,STREET SWEEPING 08:00-12:00 THU - WEEKLY,"04-01,11-30",,8.0,12.0,4.0,,,,1,,,,,,sweeping
BOS-SSWP-3242,STREET SWEEPING 08:00-12:00 WED - WEEKLY,"04-01,11-30",,8.0,12.0,4.0,,,1,,,,,,,sweeping
BOS-SSWP-3243,STREET SWEEPING 08:00-12:00 THU - 2nd 4th WEEKS,"04-01,04-08;04-15,04-22;04-29,05-06;05-13,05-20;06-03,06-10;06-17,06-24;07-01,07-08;07-15,07-22;08-05,08-12;08-19,08-26;09-02,09-09;09-16,09-23;09-30,10-07;10-14,10-21;11-04,11-11;11-18,11-25",,8.0,12.0,4.0,,,,1,,,,,,sweeping
BOS-SSWP-3244,STREET SWEEPING 12:00-16:00 TUE - 1st 3rd WEEKS,"04-06,04-13;05-04,05-11;06-08,06-15;07-06,07-13;07-27,08-03;08-10,08-17;09-07,09-14;10-05,10-12;10-26,11-02;11-09,11-16",,12.0,16.0,4.0,,1,,,,,,,,sweeping
