MainID,CrossStreetMainID,STREET,FROM,TO,District,StartTime,EndTime,Side,Miles,oneway,week1,week2,week3,week4,week5,EveryDay,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,Yearround
772,1052,DONALD ROAD,BLUE HILL AVENUE,HARVARD STREET,7,12:00:00.0000000,16:00:00.0000000,Even,0.0928,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False
773,2148,DONALD ROAD,BLUE HILL AVENUE,HARVARD STREET,7,12:00:00.0000000,16:00:00.0000000,Odd,0.0928,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False
774,1470,DONWOOD TERRACE,GLADESIDE AVENUE,RIDGEVIEW AVENUE,7,12:00:00.0000000,16:00:00.0000000,Even,0.078,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
775,1159,DONWOOD TERRACE,GLADESIDE AVENUE,RIDGEVIEW AVENUE,7,12:00:00.0000000,16:00:00.0000000,Odd,0.078,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False
776,1192,DOONE AVENUE,DEAD END,DEAD END,7,12:00:00.0000000,16:00:00.0000000,Even,0.1241,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
777,2222,DOONE AVENUE,DEAD END,DEAD END,7,12:00:00.0000000,16:00:00.0000000,Odd,0.1241,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False
779,2592,DORCHESTER AVENUE,HANCOCK STREET,ADAMS STREET,M,00:01:00.0000000,07:00:00.0000000,Odd,0.4547,True,True,True,True,True,True,False,False,False,True,False,False,False,False,False
780,423,DORCHESTER STREET,EAST FIRST STREET,WEST BROADWAY,5,13:00:00.0000000,17:00:00.0000000,Odd,0.2456,False,True,True,True,True,True,False,False,False,False,False,True,False,False,False
781,634,DORCHESTER STREET,EAST FIRST STREET,WEST BROADWAY,5,13:00:00.0000000,17:00:00.0000000,Even,0.2456,False,True,True,True,True,True,False,False,False,False,False,True,False,False,False
782,2607,DORCHESTER AVENUE,SUMMER STREET,VON HILLERN STREET,M,00:01:00.0000000,07:00:00.0000000,Even,1.8244,True,True,True,True,True,True,False,False,True,False,False,False,False,False,False
783,2671,DORCHESTER AVENUE,CONGRESS STREET,DORCHESTER AVENUE,1F,00:01:00.0000000,07:00:00.0000000,,0.0752,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False
786,2678,FRANKLIN STREET,WASHINGTON STREET,HAWLEY STREET,1F,00:01:00.0000000,07:00:00.0000000,,0.0509,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False
787,2278,FOREST STREET,MT PLEASANT AVENUE,MT PLEASANT AVENUE,10R,08:00:00.0000000,12:00:00.0000000,Odd,0.2693,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False
789,2890,FATHER FRANCIS J GILDAY STREET,EAST CONCORD STREET,EAST NEWTON STREET,1S,08:00:00.0000000,12:00:00.0000000,Even,0.0953,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
790,735,DORIS STREET,AUCKLAND STREET,DORCHESTER AVENUE,3,08:00:00.0000000,12:00:00.0000000,Even,0.0625,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False
791,433,FREDERICK STREET,WEST NINTH STREET,LARK STREET,5,13:00:00.0000000,17:00:00.0000000,Odd,0.0583,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False
792,1233,FOSTER STREET,CHARTER STREET,COMMERCIAL STREET,1N,08:00:00.0000000,12:00:00.0000000,Even,0.0485,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
793,2367,FARRINGTON AVENUE,HARVARD AVENUE,LINDEN STREET,4,08:00:00.0000000,12:00:00.0000000,Odd,0.104,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False
794,2013,DORIS STREET,AUCKLAND STREET,DORCHESTER AVENUE,3,08:00:00.0000000,12:00:00.0000000,Odd,0.0625,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False
795,702,DORIS STREET,DORCHESTER AVENUE,TREADWAY ROAD,3,12:00:00.0000000,16:00:00.0000000,Even,0.0583,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False
796,1989,DORIS STREET,DORCHESTER AVENUE,TREADWAY ROAD,3,12:00:00.0000000,16:00:00.0000000,Odd,0.0583,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False
797,1380,DORR STREET,HIGHLAND STREET,LAMBERT AVENUE,10R,08:00:00.0000000,12:00:00.0000000,Even,0.111,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False
798,771,DORR STREET,HIGHLAND STREET,LAMBERT AVENUE,10R,08:00:00.0000000,12:00:00.0000000,Odd,0.111,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False
799,68,EAST COTTAGE STREET,DUDLEY STREET,COLUMBIA ROAD,3,08:00:00.0000000,12:00:00.0000000,Even,0.5689,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False
800,1534,DORRANCE STREET,MAIN STREET,ARLINGTON AVENUE,1C,08:00:00.0000000,12:00:00.0000000,Odd,0.1256,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False
801,791,DORRANCE STREET,MAIN STREET,ARLINGTON AVENUE,1C,08:00:00.0000000,12:00:00.0000000,Even,0.1256,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
802,659,DOUGLAS STREET,EAST EIGHTH STREET,COLUMBIA ROAD,5,09:00:00.0000000,13:00:00.0000000,Even,0.0578,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
803,1970,DOUGLAS STREET,EAST EIGHTH STREET,COLUMBIA ROAD,5,09:00:00.0000000,13:00:00.0000000,Odd,0.0578,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False
804,2543,DRACUT STREET,DORCHESTER AVENUE,BRUCE STREET,7,08:00:00.0000000,12:00:00.0000000,Odd,0.2244,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False
805,2544,DRACUT STREET,DORCHESTER AVENUE,BRUCE STREET,7,08:00:00.0000000,12:00:00.0000000,Even,0.2244,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False
806,539,DRAPER STREET,ARCADIA STREET,BOWDOIN STREET,3,08:00:00.0000000,12:00:00.0000000,Even,0.4284,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False
807,1913,DRAPER STREET,ARCADIA STREET,BOWDOIN STREET,3,08:00:00.0000000,12:00:00.0000000,Odd,0.4284,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
808,2947,FORSYTH WAY,HUNTINGTON AVENUE,FENWAY,99,08:00:00.0000000,12:00:00.0000000,,0.1352,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
811,757,DUDLEY STREET,CENTRE STREET,GUILD ROW,10R,08:00:00.0000000,12:00:00.0000000,Even,0.2883,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False
812,2029,DUDLEY STREET,CENTRE STREET,GUILD ROW,10R,08:00:00.0000000,12:00:00.0000000,Odd,0.2883,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False
813,1048,DUKE STREET,ORMOND STREET,WELLINGTON HILL STREET,7,08:00:00.0000000,12:00:00.0000000,Even,0.142,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False
814,2146,DUKE STREET,ORMOND STREET,WELLINGTON HILL STREET,7,08:00:00.0000000,12:00:00.0000000,Odd,0.142,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False
815,1660,DUMAS STREET,MASCOT STREET,WILLOWWOOD STREET,7,08:00:00.0000000,12:00:00.0000000,Even,0.0801,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False
816,1095,DUMAS STREET,MASCOT STREET,WILLOWWOOD STREET,7,08:00:00.0000000,12:00:00.0000000,Odd,0.0801,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
817,1266,DUNCAN STREET,GREENWICH STREET,LEONARD STREET,3,12:00:00.0000000,16:00:00.0000000,Even,0.125,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False
818,498,DUNCAN STREET,GREENWICH STREET,LEONARD STREET,3,12:00:00.0000000,16:00:00.0000000,Odd,0.125,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False
819,842,DUNCKLEE STREET,HARRIET STREET,MADELINE STREET,4,12:00:00.0000000,16:00:00.0000000,Even,0.0888,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False
820,881,DUNCKLEE STREET,HARRIET STREET,MADELINE STREET,4,12:00:00.0000000,16:00:00.0000000,Odd,0.0888,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False
821,1614,EAST FOURTH STREET,G STREET,I STREET,5,09:00:00.0000000,13:00:00.0000000,Odd,0.2195,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False
822,1348,FENWOOD ROAD,HUNTINGTON AVENUE,BROOKLINE AVENUE,10M,08:00:00.0000000,12:00:00.0000000,Even,0.2797,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False
823,184,DUNKELD STREET,QUINCY STREET,FAYSTON STREET,3,12:00:00.0000000,16:00:00.0000000,Odd,0.0547,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False
824,1302,DUNKELD STREET,QUINCY STREET,FAYSTON STREET,3,12:00:00.0000000,16:00:00.0000000,Even,0.0547,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False
825,829,EAST EAGLE STREET,PUTNAM STREET,GLENDON STREET,9,12:00:00.0000000,16:00:00.0000000,Odd,0.161,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False
826,1117,DUNLAP STREET,WASHINGTON STREET,WHITFIELD STREET,7,12:00:00.0000000,16:00:00.0000000,Even,0.16,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False
827,2189,DUNLAP STREET,WASHINGTON STREET,WHITFIELD STREET,7,12:00:00.0000000,16:00:00.0000000,Odd,0.16,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
828,745,DUNREATH STREET,WARREN STREET,ASPEN STREET,10R,08:00:00.0000000,12:00:00.0000000,Even,0.1288,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False
829,2022,DUNREATH STREET,WARREN STREET,ASPEN STREET,10R,08:00:00.0000000,12:00:00.0000000,Odd,0.1288,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False
830,789,DUNSTABLE STREET,MAIN STREET,MAIN STREET,1C,12:00:00.0000000,16:00:00.0000000,Odd,0.2366,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False
831,2493,DUNSTABLE STREET,MAIN STREET,MAIN STREET,1C,12:00:00.0000000,16:00:00.0000000,Even,0.2366,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
834,48,DURHAM STREET,SAINT BOTOLPH STREET,DEAD END,1B,08:00:00.0000000,12:00:00.0000000,Even,0.0502,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False
835,880,FOSTER STREET,SURREY STREET,WASHINGTON STREET,4,12:00:00.0000000,16:00:00.0000000,Even,0.1284,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False
837,2419,EAST LENOX STREET,WASHINGTON STREET,HARRISON AVENUE,1S,08:00:00.0000000,12:00:00.0000000,Odd,0.1364,False,True,False,True,False,True,False,False,False,True,False,False,False,False,True
838,2092,FERRIN STREET,BUNKER HILL STREET,DEAD END,1C,12:00:00.0000000,16:00:00.0000000,Odd,0.0282,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
839,2418,EAST LENOX STREET,WASHINGTON STREET,HARRISON AVENUE,1S,08:00:00.0000000,12:00:00.0000000,Even,0.1364,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True
840,2861,EAST NEWTON STREET,HARRISON AVENUE,ALBANY STREET,1S,12:00:00.0000000,16:00:00.0000000,Odd,0.1443,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False
841,2865,EAST NEWTON STREET,HARRISON AVENUE,ALBANY STREET,1S,08:00:00.0000000,12:00:00.0000000,Even,0.1443,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
842,333,FENWOOD ROAD,HUNTINGTON AVENUE,BROOKLINE AVENUE,10M,08:00:00.0000000,12:00:00.0000000,Odd,0.2797,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False
843,2527,EAST NEWTON STREET,WASHINGTON STREET,HARRISON AVENUE,1S,12:00:00.0000000,16:00:00.0000000,Odd,0.1265,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False
844,1230,EAST NINTH STREET,DORCHESTER STREET,MERCER STREET,5,13:00:00.0000000,17:00:00.0000000,Even,0.1456,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
845,1179,FLINT STREET,NORFOLK STREET,DEAD END,7,12:00:00.0000000,16:00:00.0000000,Even,0.0797,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
846,1930,FENENO TERRACE,BRAINERD ROAD,BROOKLINE TOWN LINE,4,12:00:00.0000000,16:00:00.0000000,Odd,0.0229,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False
847,2277,EAST NINTH STREET,DORCHESTER STREET,MERCER STREET,5,13:00:00.0000000,17:00:00.0000000,Odd,0.1456,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False
848,639,EAST SECOND STREET,DORCHESTER STREET,L STREET,5,09:00:00.0000000,13:00:00.0000000,Even,0.4063,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False
849,1611,EAST SECOND STREET,DORCHESTER STREET,L STREET,5,09:00:00.0000000,13:00:00.0000000,Odd,0.4063,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False
850,559,FULLER STREET,COMMONWEALTH AVENUE,BROOKLINE TOWN LINE,4,12:00:00.0000000,16:00:00.0000000,Even,0.0394,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
851,2135,FOTTLER ROAD,WALK HILL STREET,HIAWATHA ROAD,7,08:00:00.0000000,12:00:00.0000000,Odd,0.0972,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False
852,1009,EAST SECOND STREET,N STREET,FARRAGUT ROAD,5,13:00:00.0000000,17:00:00.0000000,Odd,0.3174,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False
853,678,EAST CONCORD STREET,WASHINGTON STREET,HARRISON AVENUE,1S,08:00:00.0000000,12:00:00.0000000,Even,0.133,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
854,1006,EAST SECOND STREET,N STREET,FARRAGUT ROAD,5,13:00:00.0000000,17:00:00.0000000,Even,0.3174,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False
855,1148,DUXBURY ROAD,RIVER STREET,DEAD END,7,12:00:00.0000000,16:00:00.0000000,Even,0.0875,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
856,1166,FAUNCE ROAD,FREMONT STREET,DANIA STREET,7,12:00:00.0000000,16:00:00.0000000,Odd,0.1777,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False
857,994,EAST SEVENTH STREET,K STREET,COLUMBIA ROAD,5,09:00:00.0000000,13:00:00.0000000,Odd,0.4979,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
858,1618,EAST SEVENTH STREET,G STREET,K STREET,5,09:00:00.0000000,13:00:00.0000000,Even,0.3489,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
859,1603,EAST EIGHTH STREET,DORCHESTER STREET,K STREET,5,13:00:00.0000000,17:00:00.0000000,Even,0.7441,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
860,1529,EAST SEVENTH STREET,K STREET,COLUMBIA ROAD,5,09:00:00.0000000,13:00:00.0000000,Even,0.4979,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False
861,642,EAST SEVENTH STREET,G STREET,K STREET,5,09:00:00.0000000,13:00:00.0000000,Odd,0.3489,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False
862,1000,EAST SIXTH STREET,L STREET,FARRAGUT ROAD,5,09:00:00.0000000,13:00:00.0000000,Odd,0.528,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False
863,1877,FLORENCE STREET,POPLAR STREET,FIRTH ROAD,2,08:00:00.0000000,12:00:00.0000000,Odd,0.3373,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False
864,1617,EAST SIXTH STREET,G STREET,K STREET,5,09:00:00.0000000,13:00:00.0000000,Even,0.3498,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
865,414,EAST CONCORD STREET,WASHINGTON STREET,HARRISON AVENUE,1S,12:00:00.0000000,16:00:00.0000000,Odd,0.133,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False
866,2261,FLORIDA STREET,KING STREET,ASHMONT STREET,7,08:00:00.0000000,12:00:00.0000000,Even,0.3638,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False
867,1528,EAST SIXTH STREET,L STREET,FARRAGUT ROAD,5,09:00:00.0000000,13:00:00.0000000,Even,0.528,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
868,1739,FERNBORO STREET,LAWRENCE AVENUE,INTERVALE STREET,3,12:00:00.0000000,16:00:00.0000000,Odd,0.0998,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
869,649,EAST SIXTH STREET,G STREET,K STREET,5,09:00:00.0000000,13:00:00.0000000,Odd,0.3498,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False
870,413,EAST SPRINGFIELD STREET,WASHINGTON STREET,HARRISON AVENUE,1S,12:00:00.0000000,16:00:00.0000000,Odd,0.1405,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False
871,2361,EAST EAGLE STREET,PUTNAM STREET,GLENDON STREET,9,12:00:00.0000000,16:00:00.0000000,Even,0.161,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False
872,677,EAST SPRINGFIELD STREET,WASHINGTON STREET,HARRISON AVENUE,1S,08:00:00.0000000,12:00:00.0000000,Even,0.1405,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
873,1689,FULTON STREET,CROSS STREET,LEWIS STREET,1N,08:00:00.0000000,12:00:00.0000000,Odd,0.1563,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False
874,14,FULTON STREET,CROSS STREET,LEWIS STREET,1N,08:00:00.0000000,12:00:00.0000000,Even,0.1563,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False
875,2497,FREELAND STREET,STANDARD STREET,DEAD END,7,12:00:00.0000000,16:00:00.0000000,Even,0.1481,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
876,1128,FREELAND STREET,STANDARD STREET,DEAD END,7,12:00:00.0000000,16:00:00.0000000,Odd,0.1481,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False
877,1032,FOTTLER ROAD,WALK HILL STREET,HIAWATHA ROAD,7,08:00:00.0000000,12:00:00.0000000,Even,0.0972,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False
878,434,E STREET,WEST BROADWAY,WEST FIRST STREET,5,13:00:00.0000000,17:00:00.0000000,Odd,0.1735,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False
879,2338,E STREET,WEST BROADWAY,WEST FIRST STREET,5,13:00:00.0000000,17:00:00.0000000,Even,0.1735,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False
880,643,EAST THIRD STREET,G STREET,M STREET,5,09:00:00.0000000,13:00:00.0000000,Even,0.5589,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False
881,491,FIRTH ROAD,WASHINGTON STREET,FLORENCE STREET,2,08:00:00.0000000,12:00:00.0000000,Even,0.1606,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
882,1625,EAST THIRD STREET,L STREET,M STREET,5,13:00:00.0000000,17:00:00.0000000,Even,0.1063,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False
883,1612,EAST THIRD STREET,G STREET,M STREET,5,09:00:00.0000000,13:00:00.0000000,Odd,0.5589,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False
884,1703,FOLLEN STREET,SAINT BOTOLPH STREET,DEAD END,1B,08:00:00.0000000,12:00:00.0000000,Odd,0.0528,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False
886,1215,FERNDALE STREET,NORFOLK STREET,SOUTHERN AVENUE,7,08:00:00.0000000,12:00:00.0000000,Even,0.1008,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False
887,2269,FERNDALE STREET,NORFOLK STREET,SOUTHERN AVENUE,7,08:00:00.0000000,12:00:00.0000000,Odd,0.1008,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False
888,930,FERRIN STREET,BUNKER HILL STREET,DEAD END,1C,12:00:00.0000000,16:00:00.0000000,Even,0.0282,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False
889,1626,EAST THIRD STREET,L STREET,M STREET,5,13:00:00.0000000,17:00:00.0000000,Odd,0.1063,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False
890,1011,EAST THIRD STREET,N STREET,FARRAGUT ROAD,5,09:00:00.0000000,13:00:00.0000000,Odd,0.3188,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False
891,1008,EAST THIRD STREET,N STREET,FARRAGUT ROAD,5,09:00:00.0000000,13:00:00.0000000,Even,0.3188,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False
892,1686,FLEET STREET,HANOVER STREET,COMMERCIAL STREET,1N,12:00:00.0000000,16:00:00.0000000,Odd,0.1331,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False
893,183,FAYSTON STREET,BLUE HILL AVENUE,MASCOMA STREET,3,12:00:00.0000000,16:00:00.0000000,Even,0.2489,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False
894,521,FIFIELD STREET,CHURCH STREET,WINTER STREET,3,08:00:00.0000000,12:00:00.0000000,Even,0.1059,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
895,1177,FESSENDEN STREET,BLUE HILL AVENUE,NORFOLK STREET,7,12:00:00.0000000,16:00:00.0000000,Even,0.1441,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
896,516,EAST STREET,DORCHESTER AVENUE,ADAMS STREET,3,08:00:00.0000000,12:00:00.0000000,Even,0.2218,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
897,1899,EAST STREET,DORCHESTER AVENUE,ADAMS STREET,3,08:00:00.0000000,12:00:00.0000000,Odd,0.2218,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False
898,116,FOSTER STREET,WASHINGTON STREET,COMMONWEALTH AVENUE,4,08:00:00.0000000,12:00:00.0000000,Even,0.6568,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False
899,2672,EAST STREET,SOUTH STREET,ATLANTIC AVENUE,1T,00:01:00.0000000,07:00:00.0000000,,0.0606,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False
900,2213,FESSENDEN STREET,BLUE HILL AVENUE,NORFOLK STREET,7,12:00:00.0000000,16:00:00.0000000,Odd,0.1441,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False
901,256,EDEN STREET,MAIN STREET,RUSSELL STREET,1C,12:00:00.0000000,16:00:00.0000000,Even,0.1112,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False
902,1781,EDEN STREET,MAIN STREET,RUSSELL STREET,1C,12:00:00.0000000,16:00:00.0000000,Odd,0.1112,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False
903,145,EDGE HILL STREET,GAY HEAD STREET,ROUND HILL STREET,2,12:00:00.0000000,16:00:00.0000000,Even,0.1157,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False
904,497,FENTON STREET,DUNCAN STREET,CLAYTON STREET,3,12:00:00.0000000,16:00:00.0000000,Odd,0.1297,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False
905,1712,EDGE HILL STREET,GAY HEAD STREET,ROUND HILL STREET,2,12:00:00.0000000,16:00:00.0000000,Odd,0.1157,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False
906,645,EAST FOURTH STREET,DORCHESTER STREET,G STREET,5,13:00:00.0000000,17:00:00.0000000,Even,0.142,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
907,2971,EDGERLY ROAD,HAVILAND STREET,WESTLAND AVENUE,10F,12:00:00.0000000,16:00:00.0000000,Odd,0.2157,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
908,566,FISKE TERRACE,BRAINERD ROAD,BROOKLINE TOWN LINE,4,12:00:00.0000000,16:00:00.0000000,Even,0.0218,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
909,2972,EDGERLY ROAD,HAVILAND STREET,WESTLAND AVENUE,10F,12:00:00.0000000,16:00:00.0000000,Even,0.2157,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False
910,187,FERNBORO STREET,LAWRENCE AVENUE,INTERVALE STREET,3,12:00:00.0000000,16:00:00.0000000,Even,0.0998,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False
911,228,EDGEWOOD STREET,WARREN STREET,BLUE HILL AVENUE,10R,08:00:00.0000000,12:00:00.0000000,Even,0.218,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False
912,1765,EDGEWOOD STREET,WARREN STREET,BLUE HILL AVENUE,10R,08:00:00.0000000,12:00:00.0000000,Odd,0.218,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False
913,1261,EDISON GREEN,DORCHESTER AVENUE,POND STREET,3,12:00:00.0000000,16:00:00.0000000,Even,0.1313,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False
914,684,EDISON GREEN,DORCHESTER AVENUE,POND STREET,3,12:00:00.0000000,16:00:00.0000000,Odd,0.1313,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False
915,2262,EDWIN STREET,DORCHESTER AVENUE,FLORIDA STREET,7,08:00:00.0000000,12:00:00.0000000,Odd,0.232,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False
916,439,FAWNDALE ROAD,WASHINGTON STREET,GRANFIELD AVENUE,2,12:00:00.0000000,16:00:00.0000000,Even,0.1941,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
917,2263,EDWIN STREET,DORCHESTER AVENUE,FLORIDA STREET,7,08:00:00.0000000,12:00:00.0000000,Even,0.232,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False
918,36,EGLESTON STREET,SCHOOL STREET,BOYLSTON STREET,2,08:00:00.0000000,12:00:00.0000000,Even,0.0951,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False
919,2332,EGLESTON STREET,SCHOOL STREET,BOYLSTON STREET,2,08:00:00.0000000,12:00:00.0000000,Odd,0.0951,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False
920,963,EGREMONT ROAD,CUMMINGS ROAD,WASHINGTON STREET,4,08:00:00.0000000,12:00:00.0000000,Even,0.2381,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False
921,2116,EGREMONT ROAD,CUMMINGS ROAD,WASHINGTON STREET,4,08:00:00.0000000,12:00:00.0000000,Odd,0.2381,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
922,1962,G STREET,EAST THIRD STREET,COLUMBIA ROAD,5,13:00:00.0000000,17:00:00.0000000,Odd,0.4044,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False
923,680,EAST BROOKLINE STREET,WASHINGTON STREET,ALBANY STREET,1S,08:00:00.0000000,12:00:00.0000000,Even,0.2686,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
924,902,FREEPORT STREET,DORCHESTER AVENUE,CLAYTON STREET,3,12:00:00.0000000,16:00:00.0000000,Odd,0.2631,False,True,True,True,True,True,False,False,False,True,False,False,False,False,False
925,2883,FOUNDRY STREET,DORCHESTER AVENUE,WEST FOURTH STREET,5,13:00:00.0000000,17:00:00.0000000,Even,0.2172,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False
926,2883,FOUNDRY STREET,DORCHESTER AVENUE,WEST FOURTH STREET,5,13:00:00.0000000,17:00:00.0000000,Odd,0.2172,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False
